Datetime,Open,High,Low,Close,Adj Close,Volume
2024-01-21 00:00:00+00:00,2469.798583984375,2469.91455078125,2463.6884765625,2463.6884765625,2463.6884765625,0
2024-01-21 01:00:00+00:00,2464.171875,2470.8857421875,2463.8935546875,2467.7138671875,2467.7138671875,0
2024-01-21 02:00:00+00:00,2467.716796875,2475.047607421875,2467.716796875,2475.047607421875,2475.047607421875,0
2024-01-21 03:00:00+00:00,2475.117431640625,2478.798583984375,2472.620361328125,2473.762451171875,2473.762451171875,0
2024-01-21 04:00:00+00:00,2473.778564453125,2473.778564453125,2471.456298828125,2472.49267578125,2472.49267578125,0
2024-01-21 05:00:00+00:00,2472.53759765625,2474.160888671875,2471.484130859375,2471.7490234375,2471.7490234375,0
2024-01-21 06:00:00+00:00,2471.5947265625,2473.234130859375,2468.339599609375,2468.572265625,2468.572265625,0
2024-01-21 07:00:00+00:00,2468.8642578125,2473.253173828125,2465.962646484375,2473.13623046875,2473.13623046875,0
2024-01-21 08:00:00+00:00,2473.4638671875,2477.010498046875,2471.70263671875,2472.98291015625,2472.98291015625,0
2024-01-21 09:00:00+00:00,2472.87548828125,2475.592041015625,2472.192138671875,2475.386474609375,2475.386474609375,0
2024-01-21 10:00:00+00:00,2475.48974609375,2479.760498046875,2475.027587890625,2479.369140625,2479.369140625,0
2024-01-21 11:00:00+00:00,2478.7294921875,2479.75146484375,2471.651123046875,2471.954833984375,2471.954833984375,0
2024-01-21 12:00:00+00:00,2472.072265625,2473.232177734375,2470.307373046875,2470.5498046875,2470.5498046875,4624896
2024-01-21 13:00:00+00:00,2470.490234375,2478.673583984375,2470.418701171875,2477.940673828125,2477.940673828125,28971520
2024-01-21 14:00:00+00:00,2477.92529296875,2479.436767578125,2474.183349609375,2477.023193359375,2477.023193359375,0
2024-01-21 15:00:00+00:00,2476.9716796875,2478.87353515625,2465.162109375,2467.17138671875,2467.17138671875,0
2024-01-21 16:00:00+00:00,2466.739501953125,2472.286376953125,2465.468994140625,2468.90673828125,2468.90673828125,19326976
2024-01-21 17:00:00+00:00,2470.2236328125,2475.0302734375,2470.02880859375,2472.9833984375,2472.9833984375,0
2024-01-21 18:00:00+00:00,2473.158203125,2476.889404296875,2470.447509765625,2473.317626953125,2473.317626953125,0
2024-01-21 19:00:00+00:00,2473.419189453125,2473.837158203125,2470.411865234375,2472.605224609375,2472.605224609375,0
2024-01-21 20:00:00+00:00,2472.908203125,2474.13916015625,2466.137939453125,2466.318603515625,2466.318603515625,0
2024-01-21 21:00:00+00:00,2466.326416015625,2472.3544921875,2465.56787109375,2472.18701171875,2472.18701171875,0
2024-01-21 22:00:00+00:00,2472.19970703125,2472.19970703125,2460.5703125,2460.72607421875,2460.72607421875,22303744
2024-01-21 23:00:00+00:00,2460.770751953125,2462.0537109375,2452.377685546875,2452.377685546875,2452.377685546875,64189952
2024-01-22 00:00:00+00:00,2454.9873046875,2461.588623046875,2451.69384765625,2459.313720703125,2459.313720703125,91720192
2024-01-22 01:00:00+00:00,2459.808837890625,2463.447265625,2435.904296875,2437.7998046875,2437.7998046875,375146496
2024-01-22 02:00:00+00:00,2438.0556640625,2443.675048828125,2431.97607421875,2434.79345703125,2434.79345703125,159950848
2024-01-22 03:00:00+00:00,2434.718505859375,2436.904052734375,2423.40087890625,2434.343994140625,2434.343994140625,190280192
2024-01-22 04:00:00+00:00,2435.10791015625,2435.736572265625,2415.06103515625,2415.513671875,2415.513671875,434613248
2024-01-22 05:00:00+00:00,2415.0078125,2427.861572265625,2405.7001953125,2423.353515625,2423.353515625,480992768
2024-01-22 06:00:00+00:00,2424.294189453125,2432.064453125,2420.654296875,2429.609375,2429.609375,245276672
2024-01-22 07:00:00+00:00,2428.334716796875,2428.338623046875,2417.54345703125,2419.2138671875,2419.2138671875,115553792
2024-01-22 08:00:00+00:00,2418.556884765625,2418.556884765625,2395.031494140625,2407.591796875,2407.591796875,507833344
2024-01-22 09:00:00+00:00,2408.042236328125,2412.84765625,2385.89892578125,2388.64013671875,2388.64013671875,417784832
